,tweet_text,cyberbullying_type,lang,score,y,processed
9935,NY Post Makes Gay Rape Joke on Jared Fogle Cover | http://Advocate.com http://www.advocate.com/media/2015/08/20/ny-post-makes-gay-rape-joke-jared-fogle-cover#.VdYbudRcnNM.twitter,gender,en,0.999999094300634,1,ny post makes gay rape joke on jared fogle cover  @link@ @link@
9945,#MileyCyrus Miley Cyrus makes date rape joke onstage at GAY http://ift.tt/1gdzNJM,gender,en,0.9999937613615262,1,mileycyrus miley cyrus makes date rape joke onstage at gay @link@
9954,"RT @yjoyding: Male friend who interviewed at Uber asked about gender diversity &amp; got the answer ""Our recruiters are so hot"".",gender,en,0.9999972938722018,1,rt @ male friend who interviewed at uber asked about gender diversity amp got the answer our recruiters are so hot
9959,Miley Cyrus makes date rape joke onstage at GAY http://gu.com/p/3p62t,gender,en,0.999998100150146,1,miley cyrus makes date rape joke onstage at gay @link@
9966,#MileyCyrus Miley Cyrus causes controversy with date-rape 'joke' at GAY club gig in London http://ift.tt/1jlZcvl,gender,en,0.999997320798615,1,mileycyrus miley cyrus causes controversy with date-rape joke at gay club gig in london @link@
9984,@FunkAd3 feminazi.,gender,en,0.9999951369956264,1,@ feminazi
10016,Maybe the girls should have less tickets on themselves and worry about the cooking. #MKR,gender,en,0.9999946965861984,1,maybe the girls should have less tickets on themselves and worry about the cooking mkr
10073,If only this Sasquatch had wings to help these girls fly out of the whole they've dug for themselves #mkr @mykitchenrules,gender,en,0.9999986988705326,1,if only this sasquatch had wings to help these girls fly out of the whole theyve dug for themselves mkr @
10140,Miley Cyrus makes date rape joke onstage at GAY http://dlvr.it/5f1GlC,gender,en,0.999997385354892,1,miley cyrus makes date rape joke onstage at gay @link@
10225,"How the f#*k are they ""models""? #MKR",gender,en,0.9999960804104686,1,how the fk are they models mkr
10239,Miley Cyrus makes date rape joke onstage at GAY http://dlvr.it/5dyDGD,gender,en,0.999995825712849,1,miley cyrus makes date rape joke onstage at gay @link@
10328,@karengeier Go on...,gender,en,0.9999953859622848,1,@ go on
10412,"@PartTimeHobo @RedHurricane24 @JudgyBitch1 Meh...if Myers regains form, you'll forget he ever existed.  Armia and Lemieux are great assets.",gender,en,0.9999974459942504,1,@ @ @ mehif myers regains form youll forget he ever existed  armia and lemieux are great assets
10423,@JamesEdmonds90 @JohnDaniels41,gender,en,0.99999397424931,1,@ @
10465,Miley Cyrus makes date rape joke: ‘Everyone’s a little bit gay… all it takes is one cocktail’ http://fb.me/2ROwj0g4y,gender,en,0.9999975211194424,1,miley cyrus makes date rape joke ‘everyone’s a little bit gay… all it takes is one cocktail’ @link@
10580,@LBigmann Best meme ever.  Yours?  Or where did you find it?,gender,en,0.9999966620650046,1,@ best meme ever  yours  or where did you find it
10598,http://t.co/zyvMzmeEA6,gender,en,0.999996399475803,1,@link@
10675,http://t.co/CpRvdWEqu9,gender,en,0.9999982903172936,1,@link@
10716,#MileyCyrus Miley Cyrus causes controversy with date-rape 'joke' at GAY club gig in London http://ift.tt/1jm2uyJ,gender,en,0.9999979276882458,1,mileycyrus miley cyrus causes controversy with date-rape joke at gay club gig in london @link@
10721,See you GF week #mkr for the real stuff #boring #imdone,gender,en,0.9999971164834336,1,see you gf week mkr for the real stuff boring imdone
10760,Miley Cyrus makes date rape joke onstage at GAY http://ift.tt/1jRk4PL,gender,en,0.9999969963426506,1,miley cyrus makes date rape joke onstage at gay @link@
10769,"RT @garethjumaoas I'm not sexist, but female comedians just aren't funny",gender,en,0.9999970968312976,1,rt @ im not sexist but female comedians just arent funny
10797,RT @halletecco: Feminists don't need to be female. Do not #stopWadhwa2015. Instead let's encourage more men to speak up. @wadhwa @jason,gender,en,0.9999976301699168,1,rt @ feminists dont need to be female do not stopwadhwa2015 instead lets encourage more men to speak up @ @
10819,@DaftBrian @Sargon_of_Akkad Thanks for heads up.  I watched it.  Good stuff.,gender,en,0.9999966312075912,1,@ @ thanks for heads up  i watched it  good stuff
10835,@femininecollect please commission a story on this Dave Chapelle special on @Netflix w/rape and gay jokes.,gender,en,0.9999949271584694,1,@ please commission a story on this dave chapelle special on @ wrape and gay jokes
10848,#MileyCyrus Miley Cyrus Shocks With Insensitive 'Date Rape Joke' And 'Gay Comments' [WATCH VIDEO] http://ift.tt/1laVtlV,gender,en,0.9999951021405528,1,mileycyrus miley cyrus shocks with insensitive date rape joke and gay comments watch video @link@
10918,Dehydrated vaginas - I mean pears - for breakfast. http://t.co/JTRMHHTMTj,gender,en,0.9999957227335,1,dehydrated vaginas - i mean pears - for breakfast @link@
10949,Feminazi.,gender,en,0.9999970872646038,1,feminazi
10970,"RT @kelseytheodore2: @freebsdgirl People like you are what give feminists a bad name. #GamerGate is wrong, but the best defense is NOT alwa…",gender,en,0.9999946789934032,1,rt @ @ people like you are what give feminists a bad name gamergate is wrong but the best defense is not alwa…
10983,Rape by Fraud Feminazi Strike Again: https://t.co/quJYAuigqh via @YouTube,gender,en,0.9999955234775691,1,rape by fraud feminazi strike again @link@ via @
11005,There goes the man-woman wage-gap sham in shambles!..... like all other Feminazi falsities! http://t.co/dd74gnS2tI,gender,en,0.9999981531152368,1,there goes the man-woman wage-gap sham in shambles like all other feminazi falsities @link@
11025,Feminazi Blog Reminds Liberals Today Is “National Day of Appreciation for Abortion Providers”… http://t.co/hUIwlu7HCb via @WeaselZippers,gender,en,0.7142853018781574,1,feminazi blog reminds liberals today is national day of appreciation for abortion providers… @link@ via @
11039,"Miley Cyrus Rides Blow-Up Dick, Tells Rape Joke at London Gay Club http://ht.ly/2GD812",gender,en,0.9999953888341884,1,miley cyrus rides blow-up dick tells rape joke at london gay club @link@
11060,"RT @harikondabolu: Hey @BobbyJindal, here's my response to your accusation of being ""obsessed with race."" http://t.co/oD0fMFvHat",gender,en,0.999994831747435,1,rt @ hey @ heres my response to your accusation of being obsessed with race @link@
11143,@bust_magazine please commission a story on this Dave Chapelle special on @Netflix w/rape and gay jokes.,gender,en,0.8571418017866335,1,@ please commission a story on this dave chapelle special on @ wrape and gay jokes
11157,Miley Cyrus makes date rape joke onstage at GAY http://dlvr.it/5dyPPF,gender,en,0.9999960101090456,1,miley cyrus makes date rape joke onstage at gay @link@
11192,"@trishesdishes Go back to the top of this thread and read again, then.",gender,en,0.9999962028249868,1,@ go back to the top of this thread and read again then
11198,http://t.co/hKlr3dDNqY,gender,en,0.9999981417597504,1,@link@
11200,#MileyCyrus Miley Cyrus causes controversy with date-rape 'joke' at GAY club gig in London http://ift.tt/1jlu9Qd,gender,en,0.9999981823296722,1,mileycyrus miley cyrus causes controversy with date-rape joke at gay club gig in london @link@
11212,RT @GrumpyVancouver: @YesYoureSexist maybe so. But I'm still right.,gender,en,0.9999964273027312,1,rt @ @ maybe so but im still right
11219,No offense. @NigelBigMeech I'm not sexist but women are really stupid no offense,gender,en,0.9999960103535156,1,no offense @ im not sexist but women are really stupid no offense
11241,#MileyCyrus Miley Cyrus makes date rape joke onstage at GAY http://ift.tt/1gdxtCK,gender,en,0.9999955847859788,1,mileycyrus miley cyrus makes date rape joke onstage at gay @link@
11249,"raped is not a synonym for ""touched"" @magconboysthe He just got raped by that water https://t.co/sFPJE0dmqX",gender,en,0.9999977724408042,1,raped is not a synonym for touched @ he just got raped by that water @link@
11266,@Transic_nyc: What do u think her punishment should be? http://t.co/ZDqmVf9K9U #QuestionsForFeminists #QuestionsForMen #QuestionsForWomen,gender,en,0.9999966653935044,1,@ what do u think her punishment should be @link@ questionsforfeminists questionsformen questionsforwomen
11267,@TarekFatah,gender,en,0.9999951036206336,1,@
11270,Miley Cyrus Makes Date Rape Joke At London Gay Nightclub: VIDEO http://bit.ly/1nKe3VG,gender,en,0.999997149878864,1,miley cyrus makes date rape joke at london gay nightclub video @link@
11302,I liked a @YouTube video from @uhohbrochannel http://t.co/QxKZaOS0Ft Feminazi FAIL,gender,en,0.9999959177872269,1,i liked a @ video from @ @link@ feminazi fail
11303,Feminazi Blog Reminds Liberals Today Is “National Day of Appreciation for Abortion Providers”… http://t.co/vKVd0rnGHn,gender,en,0.9999971248931432,1,feminazi blog reminds liberals today is national day of appreciation for abortion providers… @link@
11338,"girls @Dehner07 In usually not sexist, but girls are refs in the NBA ? Wow.",gender,en,0.9999969118279328,1,girls @ in usually not sexist but girls are refs in the nba  wow
11397,"We've proven we're not just dumb blondes and pretty faces. True, not ""just""... #MKR",gender,en,0.9999967529807274,1,weve proven were not just dumb blondes and pretty faces true not just mkr
11401,#MileyCyrus Miley Cyrus Shocks With Insensitive 'Date Rape Joke' And 'Gay Comments' [WATCH VIDEO] http://ift.tt/1gcLWyF,gender,en,0.9999942316937952,1,mileycyrus miley cyrus shocks with insensitive date rape joke and gay comments watch video @link@
11402,#MileyCyrus Miley Cyrus shocks fans with date-rape 'joke' during gig at GAY in London http://ift.tt/1ln4s6k'joke'-during-gig-at-GAY-in-London&amp;c=TT2yUG9XwN5-GQIbSb1mw7HYf12SAWB3aBQl4Wxhnzw&amp;mkt=en-us,gender,en,0.9999961317835075,1,mileycyrus miley cyrus shocks fans with date-rape joke during gig at gay in london @link@joke-during-gig-at-gay-in-londonampctt2yug9xwn5-gqibsb1mw7hyf12sawb3abql4wxhnzwampmkten-us
11406,Feminazi Blog Reminds Liberals Today Is “National Day of Appreciation for Abortion Providers”… http://t.co/HEpTZ3NsZL via @WeaselZippers,gender,en,0.9999977560164474,1,feminazi blog reminds liberals today is national day of appreciation for abortion providers… @link@ via @
11412,"Basketmouth Goes Satanically Gay, Tells Rape Joke, Then Apologizes- But Wait Until You Read This Simmering Open... http://dlvr.it/4hRWqF",gender,en,0.9999966495496372,1,basketmouth goes satanically gay tells rape joke then apologizes- but wait until you read this simmering open @link@
11439,#MileyCyrus Miley Cyrus Shocks With Insensitive 'Date Rape Joke' And 'Gay Comments' [WATCH VIDEO] http://ift.tt/1lacZqj,gender,en,0.9999976207108068,1,mileycyrus miley cyrus shocks with insensitive date rape joke and gay comments watch video @link@
11477,#MileyCyrus Miley Cyrus Shocks With Insensitive 'Date Rape Joke' And 'Gay Comments' [WATCH VIDEO] http://ift.tt/1jimNNo,gender,en,0.9999976110109996,1,mileycyrus miley cyrus shocks with insensitive date rape joke and gay comments watch video @link@
11481,Hahahahaha blonde moment! #mkr,gender,en,0.9999944417430852,1,hahahahaha blonde moment mkr
11492,#MileyCyrus Miley Cyrus Makes Date Rape Joke At London Gay Nightclub: VIDEO http://ift.tt/1mnBoww,gender,en,0.999996672293564,1,mileycyrus miley cyrus makes date rape joke at london gay nightclub video @link@
11493,Feminazi Blog Reminds Liberals Today Is “National Day of Appreciation for Abortion Providers”… http://t.co/GERlT2KyAB,gender,en,0.9999929257015052,1,feminazi blog reminds liberals today is national day of appreciation for abortion providers… @link@
11511,"Miley Cyrus Rides Blow-Up Dick, Tells Rape Joke at London Gay Club http://dlvr.it/5fF9bV",gender,en,0.9999982021526456,1,miley cyrus rides blow-up dick tells rape joke at london gay club @link@
11525,NY Post Makes Gay Rape Joke on Jared Fogle Cover http://fb.me/4MekPpo8e,gender,en,0.7142830063533384,1,ny post makes gay rape joke on jared fogle cover @link@
11554,http://t.co/LOKtbxgMGn,gender,en,0.9999966448456988,1,@link@
11607,"#Pinoybuilt After Nancy Binay Skin Colour Puns, Gay Filipino Comedian's Rape Joke Incurs ... - International Busin... http://ht.ly/2xdA6c",gender,en,0.999998336779169,1,pinoybuilt after nancy binay skin colour puns gay filipino comedians rape joke incurs  - international busin @link@
11675,@scarmichael18 @shaner38 Not legally.,gender,en,0.9999964860032542,1,@ @ not legally
11702,#MileyCyrus Miley Cyrus makes date rape joke onstage at GAY http://ift.tt/1oI3KBp,gender,en,0.99999645877608,1,mileycyrus miley cyrus makes date rape joke onstage at gay @link@
11795,Miley Cyrus makes date rape joke onstage at GAY http://dlvr.it/5f1H4g,gender,en,0.9999958575748892,1,miley cyrus makes date rape joke onstage at gay @link@
11865,I liked a @YouTube video from @uhohbrochannel http://t.co/5skP7f73H5 Feminazi FAIL,gender,en,0.999997786021894,1,i liked a @ video from @ @link@ feminazi fail
11873,#MileyCyrus Miley Cyrus Shocks With Insensitive 'Date Rape Joke' And 'Gay Comments' [WATCH VIDEO] http://ift.tt/SS8jix,gender,en,0.9999975400913808,1,mileycyrus miley cyrus shocks with insensitive date rape joke and gay comments watch video @link@
11889,#MileyCyrus Miley Cyrus causes controversy with date-rape 'joke' at GAY club gig in London http://ift.tt/1nGUyxi,gender,en,0.9999956992785786,1,mileycyrus miley cyrus causes controversy with date-rape joke at gay club gig in london @link@
11905,#MileyCyrus Miley Cyrus causes controversy with date-rape 'joke' at GAY club gig in London http://ift.tt/1l3jfBf'joke'-at-GAY-club-gig-in-London&amp;c=2ANoySojn758d6ckAcbPgEIBE3n0xG-Z3i4i-MK56ko&amp;mkt=en-us,gender,en,0.9999942802620992,1,mileycyrus miley cyrus causes controversy with date-rape joke at gay club gig in london @link@joke-at-gay-club-gig-in-londonampc2anoysojn758d6ckacbpgeibe3n0xg-z3i4i-mk56koampmkten-us
11939,I liked a @YouTube video http://t.co/mT386xYTZi Male rights activist owns feminazi,gender,en,0.9999973206340772,1,i liked a @ video @link@ male rights activist owns feminazi
11989,"Why boys crack up at rape jokes, think having a girlfriend is “gay,” and still can’t cry—and why we need to give them new and better models of masculinity https://www.theatlantic.com/magazine/archive/2020/01/the-miseducation-of-the-american-boy/603046/",gender,en,0.8571395643827792,1,why boys crack up at rape jokes think having a girlfriend is gay and still can’t cry—and why we need to give them new and better models of masculinity @link@
11990,#MileyCyrus Miley Cyrus makes date rape joke onstage at GAY http://ift.tt/1guiuP6,gender,en,0.9999982086078576,1,mileycyrus miley cyrus makes date rape joke onstage at gay @link@
12051,@GonzaloGom96 feminazi,gender,en,0.999997244537938,1,@ feminazi
12052,Just read the #killerblondes get through. Switching off. #MKR,gender,en,0.9999971861392444,1,just read the killerblondes get through switching off mkr
12127,"Miley Cyrus Rides Blow-Up Dick, Tells Rape Joke at London Gay Club - Gawker http://q.gs/6ye6g",gender,en,0.9999951797906924,1,miley cyrus rides blow-up dick tells rape joke at london gay club - gawker @link@
12132,@RaquelCernuda11 Feminazi,gender,en,0.99999702056265,1,@ feminazi
12155,@gmanews Vice Ganda's sickness of being gay has no cure. So don't overreact with the rape joke. He has more personal issues than this.,gender,en,0.9999956184392454,1,@ vice gandas sickness of being gay has no cure so dont overreact with the rape joke he has more personal issues than this
12158,#MileyCyrus Miley Cyrus Shocks With Insensitive 'Date Rape Joke' And 'Gay Comments' [WATCH VIDEO] http://ift.tt/QyhGBL,gender,en,0.9999966910474066,1,mileycyrus miley cyrus shocks with insensitive date rape joke and gay comments watch video @link@
12167,#MileyCyrus Miley Cyrus Shocks With Insensitive 'Date Rape Joke' And 'Gay Comments' [WATCH VIDEO] http://ift.tt/1mgcu1S,gender,en,0.9999954187381632,1,mileycyrus miley cyrus shocks with insensitive date rape joke and gay comments watch video @link@
12179,RT @Zombiecatmeow: Rape jokes are NOT funny. Gay jokes are equally NOT funny. #ugh,gender,en,0.9999965673125596,1,rt @ rape jokes are not funny gay jokes are equally not funny ugh
12210,#MileyCyrus Miley Cyrus shocks fans with date-rape 'joke' during gig at GAY in London http://ift.tt/RGxm7p'joke'-during-gig-at-GAY-in-London&amp;c=TT2yUG9XwN5-GQIbSb1mw7HYf12SAWB3aBQl4Wxhnzw&amp;mkt=en-us,gender,en,0.9999976823742404,1,mileycyrus miley cyrus shocks fans with date-rape joke during gig at gay in london @link@joke-during-gig-at-gay-in-londonampctt2yug9xwn5-gqibsb1mw7hyf12sawb3abql4wxhnzwampmkten-us
12254,I liked a @YouTube video from @uhohbrochannel http://t.co/Tpi0bCYLem Feminazi FAIL,gender,en,0.9999972652186462,1,i liked a @ video from @ @link@ feminazi fail
